year,city_x,id,province_x,province_id,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita,Envirct04,Envirct06,Envirct09,Eect01,Eect02,Eect04,Fict03,Eicct01,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl,bmmean,bmmedian,viirslmean
2011,毕节市,520500,贵州省,520000,737.88,18.2,46.4,35.4,11295,3915,,17898,851.73,62.8,317,7627,6308200,,19263.99817,3846732771,35625.76078,,,2450.520697,,,0.020241597
2011,铜仁市,520600,贵州省,520000,357.96,29,27.9,43.1,11622,517,,20783,427.2,51.04,237,90,3000100,,16142.76371,3137674467,29892.51373,,,2002.812026,,,0.024455048
2011,黔西南布依族苗族自治州,522300,贵州省,520000,375.48,16,37.8,46.2,13386,,,,344.74,34.58,,,3011700,,24359.90204,4833668949,42069.24314,,,3826.54493,,,0.051214741
2011,黔东南苗族侗族自治州,522600,贵州省,520000,383.63,21.1,32.3,46.6,11047,,,,458.18,55.22,,,3505500,,20650.83985,4506928936,37254.17255,,,3493.301398,,,0.025720566
2011,黔南布依族苗族自治州,522700,贵州省,520000,443.59,16.7,41.3,42,13765,,,,404.87,55.79,,,4000200,,20330.97019,4284344386,36255.43922,,,2963.861864,,,0.025351049
2011,无锡市,320200,江苏省,320000,6880.15,1.8,54.2,44,107437,26972,,64418,467.96,,1011,350480,31691800,,173276.6146,38923052270,241799.1961,,,139609.1996,,,6.333927439
2011,徐州市,320300,江苏省,320000,3551.65,9.4,50,40.5,41407,10751,,38631,976.66,,867,146569,22010300,,132923.2851,19581116196,206439.2431,,,48319.75655,,,0.893877545
2011,常州市,320400,江苏省,320000,3580.99,3.1,54.5,42.4,77485,19324,,38482,362.86,,830,305238,22232600,,112478.9012,24187967674,161589.3686,,,83655.85122,,,4.064666188
2011,苏州市,320500,江苏省,320000,10716.99,1.7,55.6,42.7,102129,71307,,50929,642.33,,757,901623,42799800,,345469.518,77589790301,466057.9843,,,270967.726,,,6.681535322
2011,南通市,320600,江苏省,320000,4080.22,7,54.4,38.5,56005,19589,,49094,764.88,,956,216644,23783600,,172263.0373,29474165323,251593.702,,,70605.82214,,,1.510976367
2011,连云港市,320700,江苏省,320000,1410.52,14.5,46.4,39.1,32119,7221,,14389,505.18,,663,60986,10431900,,81367.88858,11965212497,129203.7176,,,22238.54886,,,0.602961432
2011,淮安市,320800,江苏省,320000,1690,13.2,47,39.8,35181,10129,,22800,543.24,,539,161996,10206000,,84573.28965,13160529446,134456.6784,,,29261.19329,,,0.605874984
2011,盐城市,320900,江苏省,320000,2771.33,15,47.1,37.8,38222,20449,,21727,820.69,,484,168780,15869800,,143700.9071,19973466699,224759.3882,,,39801.79895,,,0.516715925
2011,扬州市,321000,江苏省,320000,2630.3,7,54.3,38.7,58950,9168,,12849,460.05,,698,210264,14754300,,103571.3329,19351333055,159514.651,,,43143.88669,,,1.376595211
2011,保定市,130600,河北省,130000,2449.9,14,54.63,31.36,,16395,,37707,1127.23,,523,43375,15581131,,165778.3242,20795174332,275605.1843,,,40597.33293,,,0.354741603
2011,沧州市,130900,河北省,130000,2585.2,11.44,52.56,36,,11366,,58812,719.77,,523,28934,15303896,,147274.1666,17469006735,236719.3529,,,33185.05597,,,0.454043809
2011,衡水市,131100,河北省,130000,929.07,18.79,52.56,28.65,,4788,,18543,436.39,,500,14723,5199938,,60127.79519,7571968446,102674.1529,,,11802.81704,,,0.263606116
2011,石家庄市,130100,河北省,130000,4082.68,10.16,49.77,40.07,,25591,,96123,1027.98,,629,36726,30269778,,150655.3015,22644328896,238900.7373,,,52171.86624,,,0.728046298
2011,邢台市,130500,河北省,130000,1428.92,15.31,55.52,29.16,,14897,,93133,715.55,,593,36185,9785990,,109845.2755,14197064655,178062.0706,,,22942.225,,,0.366771183
2011,邯郸市,130400,河北省,130000,2789.03,12.57,54.77,32.66,,7205,,221276,923.92,,812,63692,18888065,,137772.0071,23258839750,219944.1333,,,38848.82297,,,0.6461918
2011,承德市,130800,河北省,130000,1104.2,14.99,54.83,30.18,,1715,,47499,348.91,,95,5235,7973624,,65689.64508,9685137286,109662.6431,,,15964.52338,,,0.075873133
2011,张家口市,130700,河北省,130000,1118.61,16.12,44.2,39.69,,5582,,46545,437.37,,127,13681,9670897,,97470.77036,15132826071,155954.3686,,,31299.37667,,,0.160795739
2011,秦皇岛市,130300,河北省,130000,1070.08,13.08,39.2,47.72,,6380,,69760,300.62,,371,59900,5980309,,66584.82147,9626826201,103905.5333,,,35671.18127,,,0.867103963
2011,唐山市,130200,河北省,130000,5442.45,8.94,60.08,30.98,,17308,,506490,762.74,,547,108123,24919095,,233775.5046,32915542332,351612.7765,,,78747.28666,,,1.070752546
2011,廊坊市,131000,河北省,130000,1611.42,10.82,54.33,34.85,,7278,,27615,440.03,,661,57521,10563172,,125934.2143,20645190368,191240.1059,,,44115.57647,,,1.329956386
2011,呼和浩特市,150100,内蒙古自治区,150000,2177.27,,,,75266,2476,,25329,232.3,111.83,133,88559,10319665,,86948.13995,13843666728,134296.1373,,,57341.64183,,,0.633141199
2011,包头市,150200,内蒙古自治区,150000,3005.4,,,,112372,9327,,97299,221.75,137.4,80,124000,21605981,,77589.19762,14040774658,117159.8157,,,73000.56238,,,0.494499316
2011,呼伦贝尔市,150700,内蒙古自治区,150000,1145.31,,,,45039,5970,,21349,270.44,179,11,9729,7739382,,128153.796,35606937924,212616.8235,,,41617.988,,,0.026799706
2011,兴安盟,152200,内蒙古自治区,150000,313.58,,,,19458,,,,,,,,3237105,,28913.01977,7927098404,50013.33725,,,7853.342098,,,0.024638274
2011,通辽市,150500,内蒙古自治区,150000,1448.82,,,,46166,2766,,35000,320.06,121.62,54,4835,10142307,,54499.83111,11520120414,89960.91765,,,21401.08153,,,0.065537433
2011,赤峰市,150400,内蒙古自治区,150000,1347.19,,,,31121,2924,,3257261,459.94,110.94,51,3675,10931620,,77251.59385,15793600818,126817.0941,,,29227.04759,,,0.061222892
2011,锡林郭勒盟,152500,内蒙古自治区,150000,696.69,,,,67584,,,,,,,,4906112,,57634.8402,23020587008,90789.46275,,,25766.66008,,,0.023089822
2011,乌兰察布市,150900,内蒙古自治区,150000,690.04,,,,32281,2399,,203990,288.77,75.73,53,12813,4596706,,53410.49538,11210244371,85228.25882,,,17653.95696,,,0.0605169
2011,巴彦淖尔市,150800,内蒙古自治区,150000,718.45,,,,43118,6480,,,186.8,81.94,29,5100,6335798,,55259.698,10510874509,91237.82353,,,14428.023,,,0.041472435
2011,乌海市,150300,内蒙古自治区,150000,483.24,,,,89830,6157,,25831,54.14,51.03,309,5952,2869004,,27314.1177,5586762223,40695.73333,,,17949.04923,,,2.093836643
2011,阿拉善盟,152900,内蒙古自治区,150000,392.63,,,,168078,,,,,,,,1951966,,24126.85818,21587586157,38476.8549,,,12373.96207,,,0.0098115
2011,合肥市,340100,安徽省,340000,3636.62,5.7,55.1,39.2,48540,5978,,40062,706.1288,259.8578,618,145601,31390075,,103631.3301,18534721136,160924.0157,,,61570.95923,,,1.137202699
2011,淮北市,340600,安徽省,340000,554.92,8.5,66.3,25.2,26225,2641,,25620,221.8164,96.0132,809,30123,4331942,,29782.42134,4163695762,46948.0549,,,9183.343319,,,0.693282369
2011,亳州市,341600,安徽省,340000,626.65,26.2,39.6,34.2,12866,3282,,7326,604.2222,66.7216,722,24617,3201277,,46663.86755,4750581965,75849.92941,,,9543.892153,,,0.232910319
2011,宿州市,341300,安徽省,340000,802.42,27.1,40.6,32.3,14959,7229,,28171,649.2323,87.8041,663,25206,3728398,,55017.21183,6047202237,90838.45882,,,9190.834955,,,0.191739919
2011,蚌埠市,340300,安徽省,340000,780.24,18.5,49.3,32.2,24594,4370,,9285,365.447,103.0372,614,45574,5328553,,34897.32847,5751414132,57839.80392,,,10996.81364,,,0.384805465
2011,淮南市,340400,安徽省,340000,709.54,7.9,65,27.1,30400,10626,,22699,245.6407,113.7185,951,12876,4133464,,43616.00165,6743945952,70045.52941,,,12927.57452,,,0.491565406
2011,滁州市,341100,安徽省,340000,850.49,20.4,51.7,27.9,21608,3972,,40134,452.894,100.177,335,32297,6916102,,71820.7238,9801096088,122157.4627,,,19230.81859,,,0.299000553
2011,六安市,341500,安徽省,340000,821.08,22.1,45.3,32.6,14592,3084,,12445,709.561,99.5173,395,20504,5394853,,44442.1393,6208756960,74689.08235,,,9173.987403,,,0.126096401
2011,马鞍山市,340500,安徽省,340000,1144.3,5.8,68.1,26.1,52108,7391,,31427,228.6059,81.5326,566,99172,8910840,,44294.60392,7538618781,72452.63922,,,15370.78603,,,0.805876674
2011,芜湖市,340200,安徽省,340000,1658.24,6.4,65.9,27.7,46626,2691,,79358,385.3585,163.9871,644,104077,13238483,,61281.58296,10087455217,95380.18431,,,23346.22622,,,0.82848234
2011,宣城市,341800,安徽省,340000,671.39,15.2,52.1,32.7,26428,4673,,48673,279.3893,50.6894,227,31195,5842634,,35813.0508,5207764557,60699.30196,,,6877.967372,,,0.119648836
2011,铜陵市,340700,安徽省,340000,579.41,1.9,74.7,23.4,79644,4351,,17296,74.1537,43.1661,666,23807,4068879,,20962.38708,3171687975,33852.08235,,,5934.019084,,,0.425627782
2011,池州市,341700,安徽省,340000,372.49,15.1,49.5,35.3,26446,1572,,13865,161.4259,29.2725,195,16705,2320838,,21088.93529,2807868148,34713.83529,,,3790.239914,,,0.097127304
2011,安庆市,340800,安徽省,340000,1215.74,14.9,55.3,29.8,22893,4615,,19241,618.6477,112.7494,404,26430,7573029,,37895.46044,6076206587,62468.12941,,,6295.74258,,,0.100135616
2011,黄山市,341000,安徽省,340000,378.81,11.9,46.1,42,27967,1124,,1905,148.1089,36.6628,151,18215,3502554,,19852.90603,3647066725,32392.03137,,,3822.828868,,,0.085356278
2011,太原市,140100,山西省,140000,2080.1243,1.63,45.63,52.74,49292,2456,,44203,,,523,67914,10241444,,76098.22392,15547524118,110941.7373,,,56665.85751,,,1.615238959
2011,大同市,140200,山西省,140000,843.5722,5.51,50.73,43.76,25341,5891,,66212,,,226,10635,6649105,,83285.09355,13328753726,133715.9255,,,42246.28288,,,0.574985731
2011,阳泉市,140300,山西省,140000,528.1145,1.6,59.44,38.96,38500,779,,31141,,,288,18134,3418725,,27938.19043,4508716090,44372.86667,,,8526.216898,,,0.367183254
2011,长治市,140400,山西省,140000,1218.6037,4.02,67.89,28.09,34625,7287,,214965,,,241,20717,6869007,,77652.98377,13424778900,121722.6353,,,20158.24992,,,0.289336925
2011,晋城市,140500,山西省,140000,894.9773,4.34,65.46,30.21,39205,5601,,72876,,,231,21799,5041207,,50982.00304,9750639057,80472.66275,,,11589.99348,,,0.249594151
2011,朔州市,140600,山西省,140000,855.2006,5.31,58.32,36.37,49692,1489,,32126,,,162,11589,4747964,,62603.39531,8734681138,101270.9569,,,22004.98678,,,0.398199442
2011,晋中市,140700,山西省,140000,890.2376,8.3,54.82,36.88,27300,2065,,787537,,,197,6507,5802105,,80615.559,14053225303,126270.3647,,,20269.20806,,,0.245472218
2011,运城市,140800,山西省,140000,1016.8221,16.18,48.6,35.22,19733,4934,,52170,,,364,20089,6642141,,80791.76625,11964838615,132287.5333,,,13692.33769,,,0.196292132
2011,忻州市,140900,山西省,140000,554.5452,9.9,51.56,38.54,18020,2443,,104639,,,123,1678,5160445,,78070.12457,10259267168,130487.9961,,,13045.56509,,,0.100667581
2011,临汾市,141000,山西省,140000,1136.0573,6.59,63.04,30.38,26220,4086,,102666,,,217,9033,6449577,,85863.46795,21217041519,136735.9804,,,15553.09631,,,0.15425283
2011,吕梁市,141100,山西省,140000,1130.7118,4.27,73.71,22.03,30224,2009,,127606,,,183,19185,5437488,,104870.6362,18083197185,164115.6941,,,25388.36889,,,0.237305212
2011,乐山市,511100,四川省,510000,918.06,12.48,61.8,25.72,28339,5333,,31111,354.4,111.3,276,12119,5393200,,19726.67473,3320615757,34736.7451,,,1611.583793,,,0.027505106
2011,南充市,511300,四川省,510000,1029.48,23.31,50.89,25.8,16388,2859,,12098,756.2,169.4,606,8400,7136000,,27740.95513,4948938809,46589.66667,,,6940.245504,,,0.118547424
2011,眉山市,511400,四川省,510000,673.34,18.03,56.37,25.59,22791,2924,,26079,350.8,93.9,488,16610,4503500,,18799.03908,2190870095,33761.56471,,,1330.976931,,,0.039954738
2011,宜宾市,511500,四川省,510000,1091.18,14.96,61.92,23.11,24433,7613,,21269,542.9,103.4,409,5010,6072500,,13624.56438,2390856284,25314.84314,,,973.9928164,,,0.016056351
2011,广安市,511600,四川省,510000,659.9,18.98,51.38,29.64,20572,1424,,20095,468.5,85.4,738,3416,4250800,,13177.05162,2247639903,23653.15686,,,2273.213374,,,0.077026338
2011,达州市,511700,四川省,510000,1011.83,23,52.61,24.39,18474,2694,,15495,690.7,133.3,417,5080,6768400,,20326.69316,4034668964,35626.98039,,,3287.236818,,,0.042171184
2011,雅安市,511800,四川省,510000,350.13,16.24,57.23,26.53,23153,1758,,1047526,155.8,38.6,104,3686,3409700,,10344.80102,1885084765,19238.07843,,,935.5193285,,,0.013472591
2011,巴中市,511900,四川省,510000,343.39,25.13,40.48,34.39,10438,342,,1894,389.4,69.5,317,831,3202200,,6479.415972,1935770100,12000.54902,,,664.3601015,,,0.011422113
2011,资阳市,512000,四川省,510000,836.44,22.12,55.02,22.86,22931,800,,4564,503.9,84.8,633,3851,4627800,,10499.67267,1674293631,18618.41961,,,1377.682264,,,0.051648737
2011,阿坝藏族羌族自治州,513200,四川省,510000,168.48,,,,18710,,,,90.7,20.4,,,3802200,,12146.76277,7631046357,22104.81569,,,2239.431855,,,0.005679085
2011,甘孜藏族自治州,513300,四川省,510000,152.22,,,,13889,,,,108.8,16.3,,,2574300,,11707.02507,12309099180,21360.81961,,,2841.423905,,,0.004055583
2011,凉山彝族自治州,513400,四川省,510000,1000.13,,,,22044,,,,487.3,59.1,,,7316400,,35085.9689,8038499428,62253.82353,,,7040.920626,,,0.02572949
2011,成都市,510100,四川省,510000,6950.58,4.78,45.86,49.36,49438,12904,,22227,1163.3,705.7,960,655299,49956500,,155540.4781,31769641930,241372.1059,,,63615.89781,,,0.951412436
2011,自贡市,510300,四川省,510000,780.36,12.69,58.77,28.54,29102,2540,,10000,327.1,108.3,748,2062,3528400,,9170.06741,1448676236,16382.88235,,,736.6475321,,,0.036653236
2011,攀枝花市,510400,四川省,510000,645.66,3.75,75.54,20.7,53054,2272,,52938,111.7,60,150,15176,3834400,,28461.04839,5484974069,45480.12549,,,7611.687246,,,0.228604772
2011,泸州市,510500,四川省,510000,900.87,14.52,59.74,25.74,21339,3513,,13918,503,94.5,411,3862,5243600,,12394.9952,2337110985,22973.8,,,1243.630383,,,0.02226155
2011,德阳市,510600,四川省,510000,1137.45,15.63,59.99,24.38,31562,6914,,13536,390.5,107.3,661,19169,6500600,,41745.31882,6536298961,67609.50588,,,6060.823937,,,0.218962046
2011,绵阳市,510700,四川省,510000,1189.11,16.75,51.85,31.4,25755,9625,,17033,543.4,150.4,268,31782,8809000,,42668.69839,7716898954,71235.07843,,,7667.943131,,,0.08013059
2011,广元市,510800,四川省,510000,403.54,20.77,44.65,34.59,16225,1197,,26821,311.2,70,191,2311,4982400,,21019.33397,4037278244,37331.51765,,,1891.508277,,,0.024433707
2011,遂宁市,510900,四川省,510000,603.36,23.36,51.28,25.35,18528,1794,,4396,382.7,88.4,719,3409,5363800,,17455.55381,2938244068,29982.73333,,,3156.279827,,,0.127044288
2011,内江市,511000,四川省,510000,854.68,16.35,62.48,21.17,23062,2740,,22243,426.1,92.7,791,12397,3828200,,15041.99394,2220490636,26721.07843,,,1469.786429,,,0.059119112
2011,兰州市,620100,甘肃省,620000,1360.0322,2.94,48.28,48.78,37570,4091,,38242,,202.666,247,1391,8705683,,62981.01155,11593536790,97803.61961,,,36554.40089,,,0.556476014
2011,嘉峪关市,620200,甘肃省,620000,235.5352,1.32,81.93,16.75,101306,1905,,18921,,19.4506,66,,652426,,10650.58187,2232473740,16433.96863,,,10672.70811,,,1.671212145
2011,金昌市,620300,甘肃省,620000,232.3556,4.99,78.5,16.51,49974,1964,,15459,,22.5798,52,50,1268816,,13800.31884,2656922453,21248.34902,,,8132.771114,,,0.208561932
2011,白银市,620400,甘肃省,620000,375.8317,11.21,57.4,31.39,21956,1439,,15288,,48.704,85,64,2213745,,27355.37817,4684519751,45108.06275,,,8238.321943,,,0.082092012
2011,天水市,620500,甘肃省,620000,357.5508,18.75,39.76,41.49,10931,631,,7395,,101.593,257,337,2921018,,22758.63597,4077341059,37783.7451,,,4195.111489,,,0.060289048
2011,武威市,620600,甘肃省,620000,272.8506,24.56,42.34,33.1,14994,921,,9796,,34.9776,58,,2857868,,22201.37589,4406268807,36837.79608,,,4218.489146,,,0.025544535
2011,张掖市,620700,甘肃省,620000,256.8376,27.86,37.38,34.76,21357,2257,,14479,,36.3002,31,,1452986,,18162.56627,4892557887,30398.42353,,,3515.256885,,,0.017740525
2011,平凉市,620800,甘肃省,620000,276.1872,20.64,48.3,31.06,13320,2486,,10150,,42.63,209,465,2895452,,20336.43459,3420975017,34824.52157,,,3855.368755,,,0.070563919
2011,酒泉市,620900,甘肃省,620000,481.5447,12.26,52.32,35.42,43825,830,,19129,,35.899,5,4298,5394001,,32112.60451,17477210422,54297.27059,,,10387.59567,,,0.011803033
2011,庆阳市,621000,甘肃省,620000,454.3451,12.82,63.38,23.8,20506,355,,5442,,32.4805,97,396,5176917,,35048.70333,7197679315,60537.3098,,,8252.845953,,,0.061325196
2011,定西市,621100,甘肃省,620000,186.942,28.29,27.71,44,6916,367,,9437,,35.924,149,13,2720508,,21686.65311,4025836500,37015.01961,,,4739.834426,,,0.049283353
2011,陇南市,621200,甘肃省,620000,197.6822,25.56,30.64,43.8,7603,1037,,6380,,45.5593,101,,2908167,,19016.05071,3892590634,33814.08235,,,2687.750049,,,0.020019548
2011,临夏回族自治州,622900,甘肃省,620000,128.7846,20.91,31.02,48.07,6584,,,,,38.897,,,1397422,,20025.49187,2413173428,33700.83529,,,2666.135947,,,0.066479893
2011,甘南藏族自治州,623000,甘肃省,620000,81.3356,23.34,25.18,51.48,11801,,,,,16.916,,10,1237430,,6928.210666,3381985077,12777.9451,,,1399.892846,,,0.007864446
2011,昆明市,530100,云南省,530000,2509.58,5.3,46.3,48.4,38831,6255,,61151,648.64,265.88,259,110040,18747378,,115085.0342,23590269441,175362.0824,,,63849.21539,,,0.68324534
2011,曲靖市,530300,云南省,530000,1209.93,18.7,53.5,27.8,20588,4558,,98156,589.89,67.23,219,2801,6705356,,51555.21944,10828662351,89512.2,,,14480.64112,,,0.112343269
2011,玉溪市,530400,云南省,530000,876.55,9.3,63,27.7,37913,1520,,5103,231.8,39.39,152,3401,2295397,,44572.00501,7837120472,69539.90588,,,13202.29177,,,0.20072445
2011,保山市,530500,云南省,530000,323.24,30.4,33.1,36.5,12847,7924,,7514,252.52,25.16,129,5233,1626094,,28164.72693,4456194507,49676.71765,,,4192.031843,,,0.049620083
2011,昭通市,530600,云南省,530000,465.03,19.7,47.9,32.4,8877,1192,,6948,525.85,35.64,256,400,3124339,,15840.94971,3381900489,28326.9098,,,2914.721041,,,0.028652675
2011,丽江市,530700,云南省,530000,178.5,17.1,41.7,41.2,14279,471,,11300,125.41,17.41,57,337,2241731,,19281.05026,3940208916,32635.23137,,,6625.220908,,,0.071537897
2011,普洱市,530800,云南省,530000,301.19,29.7,36.2,34.1,11795,2006,,12283,256.09,33.61,56,4164,2541178,,23039.1054,6908726581,40176.10196,,,4977.927868,,,0.025734975
2011,临沧市,530900,云南省,530000,272.43,32.2,38.2,29.6,11166,4925,,3986,244.77,24.25,96,2958,2032988,,25018.29658,4865313605,45033.06667,,,4243.595258,,,0.040793842
2011,楚雄彝族自治州,532300,云南省,530000,482.5,22.4,43.2,34.4,17899,,,,270.43,39.21,,2505,2628709,,28975.67907,5916381202,48525.2902,,,7963.392622,,,0.063040907
2011,红河哈尼族彝族自治州,532500,云南省,530000,780.64,15.9,54.1,30,17270,,,,453.46,78.14,,2248,4413138,,52139.58626,9875541555,85202.22745,,,10803.09951,,,0.076675668
2011,文山壮族苗族自治州,532600,云南省,530000,401.4,22.8,38.4,38.8,11364,,,,354.23,30.3,,769,2072523,,21244.51023,4836086933,36430.39608,,,5100.996699,,,0.036999126
2011,西双版纳傣族自治州,532800,云南省,530000,197.59,29,30.3,40.7,17357,,,,114.2,34.26,,542,1204727,,18223.48053,3813243114,30026.95294,,,4029.598211,,,0.048781571
2011,大理白族自治州,532900,云南省,530000,568.1,21.7,41.9,36.4,16376,,,,347.8,42.14,,2976,3078373,,53278.44498,8933661389,87544.97255,,,13703.33783,,,0.108596557
2011,德宏傣族景颇族自治州,533100,云南省,530000,172.32,26.4,34.7,38.9,14157,,,,122.05,23.32,,5241,1168340,,24725.06861,4345214970,43514.87843,,,5866.1825,,,0.118884345
2011,怒江傈僳族自治州,533300,云南省,530000,64.63,12.7,37.2,50.1,11968,,,,53.61,7.52,,1538,471006,,6958.49268,1767790000,12244.91765,,,1362.79792,,,0.020721637
2011,迪庆藏族自治州,533400,云南省,530000,96.39,8.4,40.9,50.7,23996,,,,40.28,4.95,,10266,1240745,,7353.812871,2678920953,13215.05098,,,2225.693491,,,0.021111697
2011,西安市,610100,陕西省,610000,3791.705,4.48,43.92,51.6,44641,13840,,81506,791.8272,391.3061,783,200522,33521219,,117691.9052,23832212247,178194.5451,,,68632.00246,,,1.403205272
2011,铜川市,610200,陕西省,610000,201.904,7.42,63.66,28.91,24134,350,,39258,85.4604,43.7127,220,2098,1459591,,13593.35876,2132086483,22286.47843,,,2981.608641,,,0.155989193
